stock_code,bsns_year,roe,roa,operating_margin,net_margin,debt_ratio,equity_ratio,log_assets,log_revenue,log_employees,capital_change_count
002720,2025,0.02011088553269873,0.01064304674242971,0.04196680873808686,0.042009614996205785,0.8895797434135482,0.5292182049927611,25.91688615785282,24.543894428201305,0.0,1
002760,2025,0.04257977817165373,0.034853020923325574,0.07305379777451827,0.08061744715492118,0.2216954812992117,0.8185345819046087,24.807012942931205,23.96843766797003,4.672828834461906,2
002760,2025,0.04257977817165373,0.034853020923325574,0.07305379777451827,0.08061744715492118,0.2216954812992117,0.8185345819046087,24.807012942931205,23.96843766797003,4.672828834461906,2
002780,2025,0.015322651313294659,0.00785754527407466,0.014397682427237546,0.025986469514122805,0.9500557462711056,0.5128058528132844,26.97746663975918,25.781364892067934,0.0,1
002790,2025,0.011646117973945585,0.009755459589314031,0.09407772418413488,0.07513793786135863,0.19380515775008167,0.837657630734869,29.775295311377953,27.733796801732886,3.8066624897703196,2
002800,2025,0.04791624544963526,0.02499830334843515,0.13145238159526548,0.11298122906945551,0.9167799022902384,0.5217083081918605,25.63670217845018,24.128288444494423,5.484796933490655,1
002810,2025,0.024316728253836014,0.02090688323531725,0.029910085792557037,0.1431448596080445,0.16309676483765087,0.8597736922942809,27.35081161050324,25.427032934894104,0.0,1
002820,2025,0.03029924418265803,0.014153205209024251,-0.10380767368841419,0.1033699479312609,1.1408044139244777,0.4671141340589918,26.9007995410248,24.912426375146968,4.060443010546419,1
002840,2025,0.025253059403851485,0.021524031124102273,0.09510830549325874,0.09157101978834056,0.1732495301762274,0.8523336036195092,26.89953671269017,25.45159190657606,3.8501476017100584,5
002870,2025,0.012996289018506317,0.012490754098918866,-0.0578892797149273,0.15148172847671576,0.040472730115726836,0.958420376730301,25.063007941918748,22.567531627031173,0.0,1
002880,2025,0.08897641119607332,0.012924122739365364,0.03753003305111939,0.02964014581655745,5.8845222991469734,0.14525336058885377,26.623941346637576,25.793907171566158,5.768320995793772,44
002900,2025,0.026830383593009006,0.013280498079151767,0.07105140418209568,0.05002787671652149,1.0202844376091862,0.4949798064986357,27.461970859992444,26.135687124906845,6.626717749249025,2
